logFC	AveExpr	t	P.Value	adj.P.Val	B
Plcd1	2.52416142646075	2.940817569195	4.55737457541946	0.000189697435161649	0.0116377170687542	0.837462730691048
Pld3	1.69674194107538	5.15932235370859	4.59402164803172	0.000174165711305799	0.0109828481217059	0.814615935558734
Abca1	1.94345565308262	6.64364773477724	4.65518341644529	0.000151047056701506	0.0101303932774213	0.812913845613461
Wnt9a	1.46113397040163	2.44243154660059	4.53394227168411	0.000200353489008521	0.0116621838314791	0.809626137317602
Rapgef2	-0.714540143165731	6.81226854121278	-4.63180581066985	0.000159493520120064	0.0104325693135572	0.805292269048215
Serpine1	5.08141743560022	4.95381738514426	4.54405234867772	0.000195683726649661	0.0116621838314791	0.786848287552179
Dtl	-1.43307114942012	6.65211234229963	-4.5677488118534	0.000185163984071668	0.0114448630628054	0.758765875834898
Pdlim5	1.16064930038005	7.01772577207407	4.62243656624449	0.000163011142865417	0.0104883754848529	0.753365249200777
Sbk1	-1.06936377260221	6.0263292727594	-4.56620693337323	0.000185830793981614	0.0114448630628054	0.752809796599849
Pld2	1.60699922759086	3.89270077302881	4.53000510849222	0.000202202285602695	0.0117232885586793	0.741402849339608
Col1a1	6.16342792642806	6.87946373718068	4.59895690764337	0.000172174461420663	0.010900709501465	0.740913266636448
Aox1	2.27259121584867	0.817703060666031	4.55255926175629	0.000191839565087283	0.0116621838314791	0.739986696669114
Kcna1	4.36370609709334	-1.96352000332408	4.71637029844649	0.000131016288532971	0.00917577794203483	0.724343720988603
Eml1	-0.994860280742588	4.8627764552946	-4.53381807147977	0.000200411549290013	0.0116621838314791	0.723735407090691
Unc5b	2.18615886946489	5.27443906122583	4.54548838917039	0.000195029391370521	0.0116621838314791	0.705704547767326
Ankrd50	0.942052787661415	5.28112952925405	4.57375375057674	0.000182589975120479	0.0113334671615958	0.697979444219372
4930402H24Rik	0.884375076568517	4.91813746142857	4.51559183956038	0.000209118356427781	0.0119924831360105	0.695899956738515
Zfp41	-1.52785614799929	4.82732361828605	-4.48453043425358	0.000224844398610679	0.0126101629255921	0.692436891977037
Arfgap3	1.32303331571216	4.26364511338608	4.49357883968983	0.000220144104560157	0.0124890354371977	0.68462806602907
Zfp422	-0.800304704102433	5.54614587773169	-4.53784219420043	0.000198538979876988	0.0116621838314791	0.67382654866458
Esyt2	0.67465258540099	7.17760234022673	4.57817181171004	0.000180719253752262	0.0112821011297879	0.655656167836846
Prdx5	0.852057991694419	5.65989529103443	4.53498504234409	0.000199866689927694	0.0116621838314791	0.651729369011495
Rhbdd1	1.11452164778478	4.44087830835295	4.48033221737958	0.000227059415832306	0.0126101629255921	0.647588886008914
Itm2b	1.02046644548186	7.40891335667512	4.57738819966236	0.000181049639055227	0.0112821011297879	0.637247043809285
B4galt1	0.705672986625778	6.00633125485196	4.54040252085602	0.000197356759655514	0.0116621838314791	0.630960634439991
Dysf	2.41291541594111	3.55096038505505	4.44848218241331	0.000244595534147728	0.0132131676262465	0.628312960773867
A430105I19Rik	1.43143089156182	3.790598803527	4.53647921349434	0.000199171240169019	0.0116621838314791	0.617425758312204
Megf10	2.40859454096984	3.67781007175897	4.54749289801749	0.000194119719538904	0.0116621838314791	0.615720737409509
Msln	3.7698796385269	2.58746626947318	4.48307732975519	0.000225608595856735	0.0126101629255921	0.609783111879452
Itgb3	1.72681331475808	3.6278636367176	4.44333995246421	0.00024755197783422	0.0132822125598645	0.609519324725922
Slc6a11	-4.19263779830117	-2.15278879948248	-5.41779153969305	2.61591568100304e-05	0.00323474323429032	0.598931785856706
Tmpo	-0.981260327080355	8.6058360960271	-4.55489287950079	0.000190798407368165	0.0116600663776962	0.59063862056666
Plch1	-1.44916574857804	4.60997590241586	-4.45957440037223	0.00023833869988604	0.0129636595938015	0.58597648424689
Dna2	-1.92662072383029	5.12329815116479	-4.42975023947114	0.000255539483230643	0.0135273543163031	0.584220216957617
Rassf8	1.10851383614828	3.63322528628833	4.43721641867656	0.000251119569252347	0.0134281099396154	0.580182067818836
Tom1l2	0.929218283275751	5.03063030756119	4.49660542975174	0.000218594103392818	0.0124457103183508	0.570586562273129
Snapin	0.833793552277718	5.28181599184534	4.48075167361329	0.000226837122139	0.0126101629255921	0.569141735799713
Cap1	0.676432458870885	7.72271587897293	4.54499918689143	0.000195252049415308	0.0116621838314791	0.567799933440067
9430020K01Rik	0.9107988685914	5.6468899061564	4.52365078217144	0.000205222472273301	0.0118118592405157	0.561908714112821
Pold3	-1.03918123632277	5.71817350209509	-4.43451062287717	0.000252712417323398	0.0134353049742583	0.550134037055209
Tnxb	4.35992025267921	-2.25936207562704	4.62045553926895	0.000163764881781833	0.0104942127483517	0.548348910157218
Mcm10	-1.82588507521813	6.41866128059565	-4.43410548632532	0.000252951786854245	0.0134353049742583	0.546192634584637
Dnm1	3.00558057116139	1.87360543761935	4.41799161804995	0.000262659785510782	0.0137029221194027	0.540187890921093
Ctsd	1.24585007960777	8.70245588172493	4.53492389324444	0.000199895203365213	0.0116621838314791	0.537726189575537
Mnda	5.57949428910085	-1.84184000552215	4.72120334475182	0.000129553415387098	0.00911365092776441	0.531763201757824
Tprgl	0.940800813413137	5.81921685608936	4.477036090676	0.000228813874681142	0.0126631678617242	0.504429843311799
Tet1	-1.96164714961857	6.81611706817129	-4.3858532568902	0.000283155959488777	0.0142873407321314	0.49112501506858
Amer2	-3.72238126567374	-0.345025749600275	-5.0995510975873	5.405957721065e-05	0.00534784367556355	0.481980072086308
Rfc1	-0.70936129734101	7.51518420976474	-4.48672866239627	0.000223693288831826	0.0126101629255921	0.476110502392689
Nup133	-0.782361116250806	7.13590973826953	-4.47031817406232	0.000232432069822725	0.0127298782046854	0.475596056053774
Mcm3	-1.20953014877445	7.7980595489312	-4.47190392516794	0.000231572839929783	0.0127268573278077	0.468784528368979
Il1rn	4.9791675141404	-0.296776117117244	4.40568340074197	0.00027032685442133	0.0138919917265611	0.465231522381171
Ifi203	4.83742754136855	-2.13086308739709	4.51153891741348	0.000211105719885853	0.0120627484994703	0.464883249383966
Tpp1	0.906601891374791	6.01939600808677	4.48449738951868	0.000224861748047753	0.0126101629255921	0.453989780443226
Rap1gap2	1.55083392505623	4.28345284804526	4.4157324474504	0.000264050495730214	0.0137029221194027	0.445214022117256
Mthfd1	-1.153699070253	7.88553494609399	-4.4748497158085	0.000229985162122942	0.0126836416239788	0.444350418590461
Adamtsl5	1.96771856499945	1.07428836215495	4.37010139708448	0.00029378165067719	0.0145767271690237	0.440096749706862
Lmnb1	-1.5126612208432	7.48851723869448	-4.4466478080104	0.000245646078414071	0.0132247827521698	0.436341903874139
Dkk2	4.43507871310213	-0.239630274436647	4.52397341417945	0.000205068036388369	0.0118118592405157	0.434771203835531
Pitrm1	-0.850556883998744	8.08610793659643	-4.46515423219618	0.000235252436038114	0.0128399157159009	0.385167685784654
Parp3	1.88871497733243	2.78218621526553	4.35255035316845	0.000306093925413485	0.0149072450813681	0.371729583273191
Kif11	-1.60733070428651	7.83820636795374	-4.42442040197276	0.000258742518859163	0.0136059022873848	0.354821487658206
Zfp521	1.53076315647993	3.35632112081732	4.40157724683799	0.000272934439350345	0.0139627742310144	0.352904034811695
6330403A02Rik	-1.99182783691371	0.714634982540867	-4.31833346657936	0.0003316086124316	0.0157888341235352	0.35277317596764
Ntsr1	-4.68526987087202	-2.76983396194258	-5.17662761703021	4.53051900056362e-05	0.00474460699753627	0.338805222801001
Cacna1g	3.22321861258365	2.76639137053608	4.32992882210333	0.000322731379000348	0.015526420263883	0.329835254611216
Man2b2	1.31803226428438	5.46295400591824	4.4168111998029	0.000263385510783021	0.0137029221194027	0.320999442100107
Prrx1	2.34933100914826	4.52241048334635	4.42106063098677	0.000260782347199671	0.0136677582499218	0.31897046163964
Sbspon	1.64687293037564	2.30381777309562	4.32514150002925	0.00032636717968919	0.0156064644112402	0.311516188104882
2200002D01Rik	2.12502372420306	2.3596570778645	4.29752274714534	0.000348160598430933	0.0164008510475143	0.302677187074678
Rnh1	1.04154917072247	6.44545513409462	4.41241678586801	0.000266104992368635	0.0137644111738913	0.292926676644846
Ifi204	5.37086767063658	-1.75309411071698	4.54471518186821	0.000195381430503706	0.0116621838314791	0.290123362454034
6030419C18Rik	2.09775547954161	3.0041267922269	4.28769790497786	0.000356260670899254	0.0165959618827558	0.287218909413057
Insm1	-1.96746921794334	1.65861752642579	-4.28741519761939	0.000356496527681132	0.0165959618827558	0.285873325196728
Aff1	1.32663544410754	5.92241116964318	4.35497309120013	0.000304363968030871	0.0148687434752859	0.271920179958829
Syt13	3.96196066010318	1.948130163343	4.27881460866929	0.000363747218927872	0.0167366016895068	0.269044028416442
S100a11	1.24009931855571	4.66561526034365	4.36614930888746	0.000296509934489562	0.0146204337791302	0.268744950936594
Ehbp1l1	1.28150861576891	4.79020883881748	4.37285841583524	0.000291893327818869	0.0145285773355883	0.266402037757916
Ldlrad4	1.8409630208222	2.99420372190037	4.28819610184892	0.000355845416913716	0.0165959618827558	0.259720249255763
Nck2	0.757901583422659	5.80112923917942	4.39981581392691	0.000274060766007194	0.0139627742310144	0.258445573869769
Top2a	-1.49385464913248	9.98259153881251	-4.4079310814686	0.000268910108605861	0.0138641993453211	0.252510955075473
Col6a1	3.03575613237579	5.9287806038156	4.39936358133611	0.000274350694076666	0.0139627742310144	0.236958367826357
Bace2	3.13850923762319	-1.81546574636878	4.39138214705557	0.00027951869300891	0.0141801983107213	0.227633394808853
Il1r1	2.72554184355165	1.45366902485541	4.28041518982878	0.00036238673518895	0.016722615873384	0.213581087325818
Adam9	0.685498769182896	6.91802138973041	4.38543054363111	0.000283435998855778	0.0142873407321314	0.207007402616306
Ddr1	1.63216958797369	5.39407947227536	4.3585983500609	0.000301793685062635	0.014834752941526	0.205819881887928
Jak1	0.90862104708475	6.9983308709009	4.38262415269504	0.000285302254043759	0.0143357589746178	0.199287485996503
Nagk	1.25084882261387	3.68471565596102	4.26455406034921	0.000376097134488192	0.0169115495587474	0.196067257240037
Cdkn2b	1.93994761894179	3.37826793736986	4.25381140773539	0.000385677573130837	0.0169569572986525	0.190806108901887
Pds5a	-0.59578818538075	7.96510986118464	-4.3686364086927	0.00029479003452894	0.0145810520828877	0.177996896764165
Iqgap1	0.597115994933231	8.94001085334844	4.37763046218355	0.000288653675734321	0.0144582606946925	0.177976725302356
Hist1h2bc	-1.13546287425477	7.25153318138496	-4.33998556750569	0.000315225605388739	0.0153048800064201	0.175497019649222
Tnfrsf11a	2.78397895897973	0.340535585424401	4.45518599511429	0.0002407945886366	0.0130523861265072	0.173502099569218
Cgnl1	2.45052863818243	4.13792546694176	4.2887323804826	0.000355398964201939	0.0165959618827558	0.169087675258159
Lama3	2.03306668041537	3.46172644336703	4.22977017184693	0.000408014202020798	0.0175014872346482	0.146790685439228
Slc16a1	-0.989915412807025	7.42468305549216	-4.32746589424368	0.000324596774679555	0.0155688416655394	0.141486677442066
Endod1	1.23509158593093	3.95106915401562	4.26991060316472	0.000371409676599208	0.0168507519133375	0.134442384733914
Mki67	-1.29502277024439	9.51114328858748	-4.35568706766552	0.000303856029811649	0.0148687434752859	0.13155992548779
Il13ra1	2.38029922679445	3.22532167274597	4.21343909392007	0.000423922771299763	0.01806214687707	0.128913427365853
Lrrc32	5.51308340264038	1.08996130367519	4.27068245587035	0.000370739085095484	0.0168507519133375	0.123713720996353
Tns2	1.73572980089711	3.93048125712714	4.2697478862864	0.000371551201526079	0.0168507519133375	0.112807826756526
Crip1	1.24195030281951	4.09625509973724	4.25467800867385	0.000384895730826001	0.0169569572986525	0.0927040685878131
Nasp	-1.74623615334906	8.11230573072775	-4.30282330717833	0.000343867608980285	0.0162469746714625	0.0923069555499447
Serpinb9b	4.17561776772972	0.26945215507729	4.26550032488353	0.000375264772139263	0.0169115495587474	0.0911628755148879
Hsd3b7	1.40861278326972	4.12307938313414	4.25712371468918	0.000382697793590327	0.0169569572986525	0.0888953784387807
Mdh1	-0.688065134451902	7.95771333900989	-4.33251160064392	0.000320786776096906	0.0154799179636031	0.0816135187077487
Gabra2	0.994105470044075	-0.134958953307652	4.23895079270829	0.000399335352611042	0.0173169314003495	0.0719603196135941
Dip2a	0.787985897581075	5.55655217217235	4.27634301777246	0.000365858131430672	0.016784934795028	0.064750871792671
Ssc5d	2.41405691171179	2.27634813997396	4.22532866458275	0.000412280587613744	0.0176366949750009	0.0588988464564233
Smpd3	2.14091189883635	2.47777734388721	4.18352628432378	0.000454691443395616	0.0187907471698846	0.0571355500306625
L1td1	-1.81145956856776	6.32093000677572	-4.26681899075479	0.000374107916133278	0.0169115495587474	0.0487088839856726
Calu	0.606604724606084	9.13707267426139	4.31760298371118	0.00033217600221994	0.0157888341235352	0.0406823593758032
9930111J21Rik1	3.85668666642397	-2.73277673948292	4.63367951258439	0.000158799299539411	0.0104325693135572	0.0252004320678019
Zfyve1	1.15778470617579	5.74187816570988	4.27348204225158	0.000368316962090243	0.016848904265793	0.0239965001091775
Itga5	1.24189621011959	5.81376653763673	4.26167011430316	0.000378645381962408	0.0169299409765565	0.0189769918291569
Stat6	0.984477596237004	5.83696621605493	4.28186791906042	0.00036115634617449	0.0167197933214514	0.0155571887416457
Hmox1	1.85471006757627	4.14879878860728	4.15936759703688	0.000481167085729532	0.0195279811100693	0.00424006352816697
Gldc	-1.99239542388776	5.52997381779075	-4.1533671425469	0.000487978942673943	0.0197056588831109	-0.00192812778706219
Tmem127	0.750628960860419	5.7430212605021	4.26194616243276	0.000378400718690631	0.0169299409765565	-0.0020079012015648
Glmp	0.985322729320048	5.27096186180058	4.23522419384783	0.000402835727297468	0.01742099423952	-0.0246197577300284
Npr2	1.48271302263122	4.45281986475021	4.25398305563022	0.000385522586981413	0.0169569572986525	-0.02673406345105
Ckap5	-0.700725932776529	8.54768037397904	-4.28173443373423	0.000361269226430148	0.0167197933214514	-0.0328926697215408
Gpr153	2.47571553445806	2.89161593635664	4.13804635218141	0.000505812590172138	0.0199975757048671	-0.0400784343682883
Igfbp7	3.89784345996993	4.27249416967453	4.162587824307	0.000477550747829342	0.019495616229051	-0.0564973767889123
Eml4	-0.770753564077218	7.1700173943262	-4.23251095485406	0.000405403598369815	0.0174842729019004	-0.0787304328385554
Sbno2	1.31961016889133	6.45370130376698	4.24843961714432	0.000390559640588454	0.017124038756881	-0.0852043664145183
March2	0.994687035427716	4.75723174923182	4.1785269370268	0.00046004780469574	0.0189133419551277	-0.0872190323683446
Clstn2	2.70231953782141	-1.03668397057569	4.25489814332719	0.000384697379982357	0.0169569572986525	-0.0892731622285918
Ctnnal1	-1.02235234531591	6.4945644341123	-4.20135155283994	0.000436096673160303	0.0183315857664913	-0.0916951647973621
Casp8ap2	-0.974455345632371	6.82788844861628	-4.20082802940125	0.000436631781271622	0.0183315857664913	-0.0918900918755954
Clip2	1.46419134105355	4.56654535271624	4.17643689531373	0.000462305792469305	0.0189569328580419	-0.0942429448390145
Mical2	1.93234117407646	4.5571124655594	4.21170356685775	0.000425649531535702	0.01806214687707	-0.0988992122664794
Enah	-0.868356803059306	8.32497220306901	-4.24380283822813	0.000394823520711353	0.0172156107047364	-0.0995746444519545
Scamp2	0.896571967193863	5.10287611723516	4.18838456777884	0.000449546076437205	0.0187247770996002	-0.0999860896032319
Cdc42ep4	0.870476263940936	5.83538659111012	4.20680389615507	0.000430562590813946	0.0182217772390458	-0.104465177744931
Gba	0.710462973851384	5.18699008162875	4.18172665051749	0.000456612358582898	0.0188209906553388	-0.110841544342279
Ctsb	1.02701593644226	7.9004667361101	4.24606627584854	0.000392736311807263	0.0171719070256502	-0.120949103047189
Xrcc6	-0.706267382728729	6.45416551158706	-4.18420954993043	0.000453964252911571	0.0187907471698846	-0.124996104262391
Nucks1	-0.98335784580205	9.62500067564539	-4.24085286516372	0.000397560519463271	0.0172873294012765	-0.132202179464942
Fosl2	2.2353793217774	4.85672527998775	4.19681827973569	0.000440752137307622	0.0184069256709896	-0.13746206292102
Sept3	-3.32261420426055	2.88629381798285	-4.25931663561908	0.000380737740533702	0.0169569572986525	-0.139114573371819
Wscd1	-3.8950083096387	1.57301146445447	-4.6317686631285	0.00015950731449841	0.0104325693135572	-0.140008822238174
Hecw2	1.60117058550738	3.15745531355277	4.10695239962007	0.000544036627315415	0.0209297153714052	-0.141039434500854
Hist1h3b	-1.88732435264392	6.68626993029859	-4.15331809452817	0.000488035019091451	0.0197056588831109	-0.149460911810149
Hsd17b14	-4.80022226561785	0.638092804267317	-4.78023199636779	0.000112964125104877	0.00823961369658986	-0.152201013047628
Cyb5r3	1.28825178897933	7.52464494467265	4.23113064933329	0.000406716243202864	0.0174932192864536	-0.155645590498771
Casp12	2.5324805166521	1.69674565243889	4.07952990713756	0.0005801377547128	0.0217179285245305	-0.159053995014011
Farp2	0.853862822012833	3.66483011841603	4.1411831571468	0.000502108955395727	0.0199682928291547	-0.163818720099185
Phyhd1	2.0967438561121	2.78094828726447	4.08466338620539	0.000573202051972039	0.0217048853555345	-0.168295619118412
Tlr4	3.25009656695796	-0.0364633653953838	4.08928560444728	0.000567028043421762	0.0215225896193757	-0.169668123531487
